1.638595063229525695e-01,4.377633734721677050e-01,7.861070952178046689e-02,3.478368453831149343e-01,1.084214251498080567e-01,1.984865077991112836e-01,5.649278656479918004e-01,2.137650462225948733e-01,2.079187982951766489e-01,2.079187982951766489e-01
1.429284161664107489e-01,6.167073891862955293e-01,1.148788478444115191e-01,5.666575973904061092e-01,1.520441621689570810e-01,1.955962905811517993e-01,2.792437236582044346e-01,2.480012874640955822e-01,2.413246580563667143e-01,2.413246580563667143e-01
1.289659578815437191e-01,6.845423562029064879e-01,1.515022557292458882e-01,5.375193614411509779e-01,3.338573285638580246e-01,2.741123993213368526e-01,1.971830984576119217e-01,2.637323776260068753e-01,2.316553195170356072e-01,2.316553195170356072e-01
9.775305420017939284e-02,7.222709221512517708e-01,2.794714845688742177e-01,4.439677925672976255e-01,3.338573285638580246e-01,3.606298463119163022e-01,3.955472350918004532e-01,2.230271966158789976e-01,2.316553195170356072e-01,2.316553195170356072e-01
1.475943615777577378e-01,6.276019848634912801e-01,3.344633915622061138e-01,4.247463852484598679e-01,3.422312402925035135e-01,4.142046302801668523e-01,4.662234602744337875e-01,2.018614703840083402e-01,1.867225601122991518e-01,1.867225601122991518e-01
3.164929635863810709e-01,5.555368208308526512e-01,5.606742318410045112e-01,4.097941616408333210e-01,3.287088991321187037e-01,5.521768524282664181e-01,5.617337272279693261e-01,3.206599448946272357e-01,2.483409576313518885e-01,2.483409576313518885e-01
3.853408204031594231e-01,5.062042503905661572e-01,6.667275250861967040e-01,3.218299950755453831e-01,3.758836008215513114e-01,5.577656185809913847e-01,5.649425887945547231e-01,3.700175669889353425e-01,3.741985358350538582e-01,3.741985358350538582e-01
5.009182859435400426e-01,5.604819823168953885e-01,7.164399664642110421e-01,3.455009597013841693e-01,4.555405818874320167e-01,5.473270685973461447e-01,5.518540732837800000e-01,7.769953334400753198e-01,6.884010466955445828e-01,6.884010466955445828e-01
5.427748387401222230e-01,7.611078568636666652e-01,8.191483244528730001e-01,4.045402744072523205e-01,6.815853050846443217e-01,5.909713212333831400e-01,5.573779081560465976e-01,9.576660161487072775e-01,8.174935055550830443e-01,8.174935055550830443e-01
5.642543808558817542e-01,8.400820304288290075e-01,8.906619226251445420e-01,4.927234391905786492e-01,7.681564436124820316e-01,6.369034012212008156e-01,5.747427402986438061e-01,1.134256558551466121e+00,1.075427905834322795e+00,1.075427905834322795e+00
7.500032534066189971e-01,9.718093562551096687e-01,1.191374466129429432e+00,5.708050002733167094e-01,8.547088824926363237e-01,8.571918789335725153e-01,7.943150264035501174e-01,1.251271158300860442e+00,1.183258052223488788e+00,1.183258052223488788e+00
9.072805542484104757e-01,1.150627738306874370e+00,1.312614107054852264e+00,9.319875259672535384e-01,1.120371644914739839e+00,9.454941700350655287e-01,8.954640516110098369e-01,1.287453685004378068e+00,1.244904450592889456e+00,1.244904450592889456e+00
9.504027190958720395e-01,1.240997898542127942e+00,1.385060265169500759e+00,1.111261953579668837e+00,1.320642782024977979e+00,1.245208377302697844e+00,1.250860218904464638e+00,1.371022199942212749e+00,1.284613651411770086e+00,1.284613651411770086e+00
1.107343009856805560e+00,1.481546059978896102e+00,1.397923415932646796e+00,1.246256770116415336e+00,1.385441574506823370e+00,1.435777440719397946e+00,1.409265957812466441e+00,1.387251962931482341e+00,1.311977603925229330e+00,1.311977603925229330e+00
1.153343790185048512e+00,1.605676076830907073e+00,1.468380456894347486e+00,1.440578383765717119e+00,1.504864255465036438e+00,1.639499386673870074e+00,1.463730441535577409e+00,1.440291695332736488e+00,1.416800524226635050e+00,1.416800524226635050e+00
1.264597801124383913e+00,1.637183946933098433e+00,1.584043579470853391e+00,1.550787859812668756e+00,1.504864255465036438e+00,1.794694768089030168e+00,1.605485283943851149e+00,1.540027836802061234e+00,1.469239014564541312e+00,1.469239014564541312e+00
1.264597801124383913e+00,1.679802780167157561e+00,1.691692451740234082e+00,1.798741602754759583e+00,1.647595137086631301e+00,1.859812798979790127e+00,1.736331546318527375e+00,1.595805468685431050e+00,1.738540536436916195e+00,1.738540536436916195e+00
1.405760181664761133e+00,1.701775289674127389e+00,1.716979552443636203e+00,1.864314047825367693e+00,1.801071525639458715e+00,1.995407459076542933e+00,1.875343470802902868e+00,1.820168505121395830e+00,1.890104210450577416e+00,1.890104210450577416e+00
1.592255752780109557e+00,1.824152829537978526e+00,1.737022583452058067e+00,1.983754388268445412e+00,1.981563661489835759e+00,2.042723503986344724e+00,2.014499048309198237e+00,2.014719656763917399e+00,1.948193146804932940e+00,1.948193146804932940e+00
1.664274760790450447e+00,1.949610250003086298e+00,1.810786415408396133e+00,2.195751459387764282e+00,2.146007539190705415e+00,2.103912027660181039e+00,2.097973391355901107e+00,2.209336006209071446e+00,2.135559705467269254e+00,2.135559705467269254e+00
1.798201849863640733e+00,2.037461995534265657e+00,2.069774509133251783e+00,2.306499156956312468e+00,2.221771616831132778e+00,2.194172201319698257e+00,2.311809927000392229e+00,2.308032784121128778e+00,2.275577336588504362e+00,2.275577336588504362e+00
1.848822174256060435e+00,2.315060773859902721e+00,2.207202794296459381e+00,2.532240320636713449e+00,2.384037739245654652e+00,2.257080843293919781e+00,2.448186978897550770e+00,2.343423568225496023e+00,2.425274792395231582e+00,2.425274792395231582e+00
1.940504672583625911e+00,2.410233004877788243e+00,2.255632487593666191e+00,2.640307547785994302e+00,2.502036295279302269e+00,2.452949651353787619e+00,2.545892683965679471e+00,2.459599074788069828e+00,2.468452689176295234e+00,2.468452689176295234e+00
2.069046755286502837e+00,2.693884305446305305e+00,2.422692229795325503e+00,2.709249551488448038e+00,2.579463964809779686e+00,2.606001249215804894e+00,2.589774940978204931e+00,2.561644168678156142e+00,2.554612907139068856e+00,2.554612907139068856e+00
2.126403563936605678e+00,2.857022250395705232e+00,2.445681472974897464e+00,2.775171553671714086e+00,2.784207353052019940e+00,2.708782142101620938e+00,2.608834721848216187e+00,2.693547921434312986e+00,2.599752845328972217e+00,2.599752845328972217e+00
2.327105532931904808e+00,3.004426791095805793e+00,2.590737714462391317e+00,2.815468489298916133e+00,2.821112041636526069e+00,2.985982361596549506e+00,2.684890595576201466e+00,2.871563644708765572e+00,2.674395736487271691e+00,2.674395736487271691e+00
2.467579118472319255e+00,3.085588318404723029e+00,2.740848083485487141e+00,2.959420692638751405e+00,2.867324800025257137e+00,3.051974397934558603e+00,2.752654797198208492e+00,2.956114858749506968e+00,2.833115635461149751e+00,2.833115635461149751e+00
2.518191617258330073e+00,3.104024517697401286e+00,2.853664713284261634e+00,3.035873092867335643e+00,2.891721039702149110e+00,3.196908012677184274e+00,2.841180279033366674e+00,3.060902799731590296e+00,3.047310180608692853e+00,3.047310180608692853e+00
2.575519298483798458e+00,3.102216014491755658e+00,2.991645965372790261e+00,3.117785517640377702e+00,2.917963781267538526e+00,3.253544195575815312e+00,2.923136764566926615e+00,3.079823103086959168e+00,3.098205574786811578e+00,3.098205574786811578e+00
2.606421171384837976e+00,3.167368421943497214e+00,3.078288120808673867e+00,3.216739926361093183e+00,3.144343675161224372e+00,3.272061842584832014e+00,2.964159547091671065e+00,3.134981400472376833e+00,3.359088332037844182e+00,3.359088332037844182e+00
2.671484161906169330e+00,3.211328275310849634e+00,3.304737380545510472e+00,3.252898234553974088e+00,3.253880570699632102e+00,3.344067108929572374e+00,3.162691181590457479e+00,3.214591617393481204e+00,3.536525814619086550e+00,3.536525814619086550e+00
2.671484161906169330e+00,3.298233281410157591e+00,3.324257061965147475e+00,3.279943279774232945e+00,3.457885353093153036e+00,3.414284887068892882e+00,3.351799522345213944e+00,3.257674044870837005e+00,3.603414800887076996e+00,3.603414800887076996e+00
2.766715559082953302e+00,3.366370606709434554e+00,3.352607298058838836e+00,3.275389434205835393e+00,3.417949205282677649e+00,3.506334825661079346e+00,3.532278118954672141e+00,3.411600035944711173e+00,3.556016478632300082e+00,3.556016478632300082e+00
2.770956747468896531e+00,3.533515934991585894e+00,3.482124643154894450e+00,3.309690119320134905e+00,3.366933820362355334e+00,3.560739447516369172e+00,3.584873351023838861e+00,3.464622631327363145e+00,3.497466693027873497e+00,3.497466693027873497e+00
2.758442499750787924e+00,3.564090450130126264e+00,3.495329539081844406e+00,3.341460150983580402e+00,3.198967927285751411e+00,3.581395248352311267e+00,3.560606190008698491e+00,3.426955055681766282e+00,3.254904207644933933e+00,3.254904207644933933e+00
2.811530974951233386e+00,3.563513242237219547e+00,3.644919301901570652e+00,3.342404109105060694e+00,3.174842070823576723e+00,3.530288658152227477e+00,3.541857668362369704e+00,3.382900400486221315e+00,3.184907129035164708e+00,3.184907129035164708e+00
2.843796075218210984e+00,3.515737838575970997e+00,3.741051075981924434e+00,3.319212929331731399e+00,3.238212152435785640e+00,3.474996124400750119e+00,3.558637520637721874e+00,3.386719439973387313e+00,3.088966264237763770e+00,3.088966264237763770e+00
2.844505497165810581e+00,3.438246569842632550e+00,3.741860596147801310e+00,3.347355338981336192e+00,3.385112154411174412e+00,3.319991456326772727e+00,3.573090366901748194e+00,3.432842891878734815e+00,3.131919936446356356e+00,3.131919936446356356e+00
2.910422500637344534e+00,3.446219682731988421e+00,3.728785195254532336e+00,3.418626903897794111e+00,3.539522701039004904e+00,3.274881773848174582e+00,3.570261390342354790e+00,3.447251697351928268e+00,3.131919936446356356e+00,3.131919936446356356e+00
2.951582097035114316e+00,3.472730032028597869e+00,3.674337432058377040e+00,3.428952737010328988e+00,3.586893992405848497e+00,3.265725156560968845e+00,3.498767481590943085e+00,3.422698468398178928e+00,3.253771552052420191e+00,3.253771552052420191e+00
3.006824668111894638e+00,3.508569346579175630e+00,3.674337432058377040e+00,3.413780783280121245e+00,3.586893992405848497e+00,3.271840071479834577e+00,3.472203815308276820e+00,3.334764733536230708e+00,3.253771552052420191e+00,3.253771552052420191e+00
2.976960005423300082e+00,3.524798795446010491e+00,3.631807215743964701e+00,3.436405018594923533e+00,3.586893992405848497e+00,3.302600670809468397e+00,3.428495788917662601e+00,3.282684352957172091e+00,3.288433469658581298e+00,3.288433469658581298e+00
2.962552473279409071e+00,3.528993849316786946e+00,3.696607471430847447e+00,3.463248293860317073e+00,3.563750870298881157e+00,3.439302904178826115e+00,3.401941736255652771e+00,3.274329513779661749e+00,3.324938068947958403e+00,3.324938068947958403e+00
2.979273582400457698e+00,3.582211169966932118e+00,3.779722356218176316e+00,3.466246258520406798e+00,3.541670718315160560e+00,3.484374921134893555e+00,3.450696905708582118e+00,3.386885274259056722e+00,3.360378627724977196e+00,3.360378627724977196e+00
2.987776385040525895e+00,3.625107103748437254e+00,3.798598991713134865e+00,3.457691552982477212e+00,3.547122176390405723e+00,3.486916218376245880e+00,3.490139508056816275e+00,3.464271830204530112e+00,3.449698408033438302e+00,3.449698408033438302e+00
2.942813749395967626e+00,3.637570093598101018e+00,3.788975336952480788e+00,3.460610549436580641e+00,3.547122176390405723e+00,3.518352340509953269e+00,3.620924877913511697e+00,3.447294824690510850e+00,3.470215420535213813e+00,3.470215420535213813e+00
2.979161843570861112e+00,3.692649917039937169e+00,3.718584966931134606e+00,3.548554391146156561e+00,3.635118985846588657e+00,3.571908144279715813e+00,3.643108054872229662e+00,3.468570650236044273e+00,3.500707522779987979e+00,3.500707522779987979e+00
3.006921103394921246e+00,3.729588787932334171e+00,3.673306634299870588e+00,3.606491640832350409e+00,3.735733017735848982e+00,3.762262108229164514e+00,3.583885740818122390e+00,3.361053144949156746e+00,3.673387885121779828e+00,3.673387885121779828e+00
3.070031381907084356e+00,3.762147115306046619e+00,3.608233039723650393e+00,3.704726409999748338e+00,3.721448706513782234e+00,3.775680137675726300e+00,3.517544417135464396e+00,3.340118827719095851e+00,3.673387885121779828e+00,3.673387885121779828e+00
3.138324797729154625e+00,3.683867470768890318e+00,3.575115330447490081e+00,3.738162527954185244e+00,3.678889468530722962e+00,3.765782641420195809e+00,3.501882994879454980e+00,3.414786222253940018e+00,3.814452315684413009e+00,3.814452315684413009e+00
3.158205497360938363e+00,3.683867470768890318e+00,3.575017231398673889e+00,3.758071032565817315e+00,3.641720338015166369e+00,3.750070297907151851e+00,3.577787646409062106e+00,3.543378988847387223e+00,3.843826942049503259e+00,3.843826942049503259e+00
3.185682539594311802e+00,3.573349708091687837e+00,3.578235674188049664e+00,3.837276621147835520e+00,3.651662089454228877e+00,3.749786135127157749e+00,3.679591555854533791e+00,3.613578649152034750e+00,3.859719032255907845e+00,3.859719032255907845e+00
3.209619651925912809e+00,3.553025825350557554e+00,3.605331626702658276e+00,3.928627016437332031e+00,3.713074171748103947e+00,3.742587335860696474e+00,3.771862145273211731e+00,3.800763215161627961e+00,3.807905211227855080e+00,3.807905211227855080e+00
3.267275946704468303e+00,3.502019025452824508e+00,3.651286324485777612e+00,3.935734496022325501e+00,3.748804305291030037e+00,3.769359073085975176e+00,3.832175666801635572e+00,3.884511135534016724e+00,3.770361237406349542e+00,3.770361237406349542e+00
3.276268795000868206e+00,3.449317792162244434e+00,3.661794779724525384e+00,3.893013020904655175e+00,3.756842404937255075e+00,3.780276514856732550e+00,3.845884769573330697e+00,3.944548882831326431e+00,3.677276298119473541e+00,3.677276298119473541e+00
3.261080829061773656e+00,3.427856288986046884e+00,3.626488487057284438e+00,3.887252687586320032e+00,3.755021245729439627e+00,3.739944371677626833e+00,3.852718772257422764e+00,3.930352524282864302e+00,3.677276298119473541e+00,3.677276298119473541e+00
3.261080829061773656e+00,3.432317386423747063e+00,3.637078593368695323e+00,3.898295894049751187e+00,3.806585549463741280e+00,3.688506948845476696e+00,3.782117562663473098e+00,3.930352524282864302e+00,3.688102628927580007e+00,3.688102628927580007e+00
3.265004775637864842e+00,3.454539204278901376e+00,3.657438558737929224e+00,3.864678370608490621e+00,3.848298440815665966e+00,3.597202489927513458e+00,3.729933626193390417e+00,3.884489114250253561e+00,3.721573421232142742e+00,3.721573421232142742e+00
3.161447743645096065e+00,3.531600403397867183e+00,3.714709533878468584e+00,3.796709604445031250e+00,3.847462274234836777e+00,3.606333954461806712e+00,3.739128542974269998e+00,3.896308390980282255e+00,3.775591859789761529e+00,3.775591859789761529e+00
3.137804794178621570e+00,3.601473022884460917e+00,3.703465596742798738e+00,3.738127537673735734e+00,3.828533718538623898e+00,3.623054915966943845e+00,3.750658620305633573e+00,3.927095630571574958e+00,3.778615853299093885e+00,3.778615853299093885e+00
3.171559081784654399e+00,3.645134572830352582e+00,3.624644472621319835e+00,3.758674061576320558e+00,3.825923053619667336e+00,3.626881381995513021e+00,3.793540484845398630e+00,3.962797035025598547e+00,3.733542964933393549e+00,3.733542964933393549e+00
3.166027084311789697e+00,3.742063158658608835e+00,3.624597079213003337e+00,3.574347279861732396e+00,3.786831043857143975e+00,3.615879841503793823e+00,3.773235773840737384e+00,3.977192928026095142e+00,3.708806587843628488e+00,3.708806587843628488e+00
3.150738030945435142e+00,3.742772545893011671e+00,3.631901305562942550e+00,3.546098607106463518e+00,3.776200989171859312e+00,3.614588734664478942e+00,3.723749722388685512e+00,3.928082213957662105e+00,3.716229822105028724e+00,3.716229822105028724e+00
3.108686642084251162e+00,3.756087775102744608e+00,3.701642682235040560e+00,3.569351630084056204e+00,3.763133734172552369e+00,3.609556424439333444e+00,3.683464141382602364e+00,3.831919629889428691e+00,3.729739580226413498e+00,3.729739580226413498e+00
3.060751365421512826e+00,3.741047922937236425e+00,3.693842319935119800e+00,3.544564728531221398e+00,3.717995187518416511e+00,3.592530889766165636e+00,3.672258191126852367e+00,3.770519916132118787e+00,3.730625903114992425e+00,3.730625903114992425e+00
3.035099896167191780e+00,3.719477868480283167e+00,3.634975185734737657e+00,3.520270651134626672e+00,3.719399540654087843e+00,3.537531064728463903e+00,3.576715289146721322e+00,3.749042760751077896e+00,3.684484876520179863e+00,3.684484876520179863e+00
3.080585513277918519e+00,3.624030158803690504e+00,3.596336211431148566e+00,3.442842067183310206e+00,3.725174279247330134e+00,3.519733509244831193e+00,3.468855311580767431e+00,3.736572471140077401e+00,3.564758530813433079e+00,3.564758530813433079e+00
3.121027907059508610e+00,3.582648950860104264e+00,3.590468370488233418e+00,3.393754517638172707e+00,3.668391447673977179e+00,3.461339976270783936e+00,3.370974701068456980e+00,3.606194237621854537e+00,3.471381168342058565e+00,3.471381168342058565e+00
3.282065603061151027e+00,3.418735587974142565e+00,3.581483895654424821e+00,3.395655511406631799e+00,3.620646504488721273e+00,3.385572432308691315e+00,3.338913828077555213e+00,3.501339344293695088e+00,3.453410459439170577e+00,3.453410459439170577e+00
3.343738444056863379e+00,3.305772411266985955e+00,3.553837150408928558e+00,3.402009362048580510e+00,3.491925470605075077e+00,3.341946416950516419e+00,3.338261735988040435e+00,3.426369298745117309e+00,3.431056380528312300e+00,3.431056380528312300e+00
3.441369565288867616e+00,3.275204243078398747e+00,3.328932942202716294e+00,3.397926170581988536e+00,3.491925470605075077e+00,3.305442762202118523e+00,3.333033832448711209e+00,3.247592376924704816e+00,3.384034831357448869e+00,3.384034831357448869e+00
3.441369565288867616e+00,3.260397943260613385e+00,3.272355574415490409e+00,3.366486326190957890e+00,3.433540307707934058e+00,3.299681221895140570e+00,3.307090071120891928e+00,3.192640573148850081e+00,3.349845029172136002e+00,3.349845029172136002e+00
3.490424115308632835e+00,3.263442878219768861e+00,3.279604626192940575e+00,3.323207947919844418e+00,3.301143039225079345e+00,3.173034692165043413e+00,3.244345861086081140e+00,3.098449094584170727e+00,3.322056258085383629e+00,3.322056258085383629e+00
3.455272596925730966e+00,3.197675298907779684e+00,3.284875230716312711e+00,3.274802118631734427e+00,3.247787490390963594e+00,3.108160300009522814e+00,3.234350118799654172e+00,3.089061991360521287e+00,3.322218793104661394e+00,3.322218793104661394e+00
3.417025908726024408e+00,3.099170404380722665e+00,3.303305961479969799e+00,3.183281826600342868e+00,3.176313662898553325e+00,3.099809269576948356e+00,3.245827710894974238e+00,3.174540785324573289e+00,3.299435217114826457e+00,3.299435217114826457e+00
3.345281502826013220e+00,2.946976561701274200e+00,3.254506413970851497e+00,3.138667937144720810e+00,3.147787917219951215e+00,3.083414530567893497e+00,3.174412951846032449e+00,3.247919071171185390e+00,3.284977464256739310e+00,3.284977464256739310e+00
3.318756376761543336e+00,2.813014202932958341e+00,3.175734220300453270e+00,3.082637029548827012e+00,2.954049284676692810e+00,3.063312293287276944e+00,3.039164730603002962e+00,3.257559343830670251e+00,3.270461020512036576e+00,3.270461020512036576e+00
3.309341702946532848e+00,2.775178445728001986e+00,3.077273472170781954e+00,3.018928556022999032e+00,2.836203191479016006e+00,3.030288608551612306e+00,2.923474378932970019e+00,3.110377913431789931e+00,3.221619167860883426e+00,3.221619167860883426e+00
3.262393126078783290e+00,2.795517518495697740e+00,2.931981465326086056e+00,2.936558217230311296e+00,2.786484039201100771e+00,3.007073739039069160e+00,2.860498718869610713e+00,2.996477680712378966e+00,3.171979286170916623e+00,3.171979286170916623e+00
3.242627378258219562e+00,2.848686098924265941e+00,2.837310692444844129e+00,2.869626379218267687e+00,2.690376429687874715e+00,2.997160979292205152e+00,2.835975624567396380e+00,2.930322983845186968e+00,3.075500064391192279e+00,3.075500064391192279e+00
3.227827090937495758e+00,2.845265491025186222e+00,2.728279534397086703e+00,2.850309590062195753e+00,2.686477475888541910e+00,2.978773577159695485e+00,2.742942524852421293e+00,2.855925163894978969e+00,3.031027242442126735e+00,3.031027242442126735e+00
3.219353741692592585e+00,2.740568014657710272e+00,2.684792463836426446e+00,2.772277131838220665e+00,2.662541142758857227e+00,2.970538599709146688e+00,2.655636572732239298e+00,2.825599540564248446e+00,2.909134416503278864e+00,2.909134416503278864e+00
3.160804273815799537e+00,2.704280678861654241e+00,2.675470664874400661e+00,2.697967811806115002e+00,2.577168434927534779e+00,2.941774842909492982e+00,2.574873583188866721e+00,2.732515158389735355e+00,2.803995280289005354e+00,2.803995280289005354e+00
3.115750185082416746e+00,2.583678428957176809e+00,2.652924197032924702e+00,2.635602411518366939e+00,2.541343816496419272e+00,2.877574785316648232e+00,2.537109865935965658e+00,2.670686821035830771e+00,2.787452921828385222e+00,2.787452921828385222e+00
3.057105539718955711e+00,2.520540930732241502e+00,2.610681585165842478e+00,2.583370957151325253e+00,2.543922169295800728e+00,2.841038520942731349e+00,2.538525598027628671e+00,2.620260252256813249e+00,2.804958175943278675e+00,2.804958175943278675e+00
3.078596079054637169e+00,2.509926319955216201e+00,2.589379154281437057e+00,2.566487006816450922e+00,2.595151332055643856e+00,2.759887834406431040e+00,2.584539022473072212e+00,2.632019523645091397e+00,2.803350847492560582e+00,2.803350847492560582e+00
3.118004505345032484e+00,2.561280612274593693e+00,2.542190110319773932e+00,2.589385752139412133e+00,2.739512622786351770e+00,2.738815854611656775e+00,2.628156255991657808e+00,2.647455339877047287e+00,2.798215378203948944e+00,2.798215378203948944e+00
3.289013110180184274e+00,2.602131917506672387e+00,2.534047210063646194e+00,2.646858496510397174e+00,2.727449981468450080e+00,2.675836599669366045e+00,2.670516471961261296e+00,2.723991701907638507e+00,2.744143520505486933e+00,2.744143520505486933e+00
3.377804414075677553e+00,2.804874714825412951e+00,2.541376040724498075e+00,2.752779200802283555e+00,2.727449981468450080e+00,2.656349362675740622e+00,2.667210072984104841e+00,2.729024325491829828e+00,2.699258136689008936e+00,2.699258136689008936e+00
3.352958148219255197e+00,2.906432048125734635e+00,2.525588980478687517e+00,2.850907702335081062e+00,2.721311620562351763e+00,2.662466147621269652e+00,2.663245698334284484e+00,2.746908555424429910e+00,2.655598092143773403e+00,2.655598092143773403e+00
3.245598619434360010e+00,2.919327429372809757e+00,2.611221614421744164e+00,2.875796219662345887e+00,2.723564900087250162e+00,2.682261544273971232e+00,2.707132292889380842e+00,2.797731786790773167e+00,2.795100174300493290e+00,2.795100174300493290e+00
3.245598619434360010e+00,2.947676260579117358e+00,2.684462831405727723e+00,2.916304473538209763e+00,2.753636683759129955e+00,2.676573940906901594e+00,2.767260449113355225e+00,2.808354327464583022e+00,2.882176138115852382e+00,2.882176138115852382e+00
3.119968950489060422e+00,2.967562394599981612e+00,2.727546439793310018e+00,2.929734360126650117e+00,2.833782720962266133e+00,2.658299779058106438e+00,2.860310673130775694e+00,2.842694595898116461e+00,2.997572718370925760e+00,2.997572718370925760e+00
3.137636414683866448e+00,3.020865871965398242e+00,2.935599862447535013e+00,2.967797812911268540e+00,2.865443360733045619e+00,2.719356383267035326e+00,2.943659312758867941e+00,2.923825695309687500e+00,3.012896517878529856e+00,3.012896517878529856e+00
3.262972148682904194e+00,3.059616164078117428e+00,2.936255991913705010e+00,3.013907173244855020e+00,2.940521910887827772e+00,2.783605909448458426e+00,2.965086540217040323e+00,2.984223820950850925e+00,2.937322631546420038e+00,2.937322631546420038e+00
3.503511361800157875e+00,3.078075346624856046e+00,3.214509260755805009e+00,3.046798871113408858e+00,2.983468594863029733e+00,3.099476615084368447e+00,3.012332209352582169e+00,3.155177398679926082e+00,2.925365753469737040e+00,2.925365753469737040e+00
3.627398103344127822e+00,3.157255689040164182e+00,3.282637878698340117e+00,3.159221823743349145e+00,3.184110571384865640e+00,3.244814054500687384e+00,3.121391173436230293e+00,3.239153842645685177e+00,2.993811201241832975e+00,2.993811201241832975e+00
3.876786659194038531e+00,3.197352780169040010e+00,3.289555114866187679e+00,3.249388551217344823e+00,3.307725641298311814e+00,3.596696882615828539e+00,3.279875310131836752e+00,3.509347999987976419e+00,3.088277609101694576e+00,3.088277609101694576e+00
3.968725770273194176e+00,3.312457267104957914e+00,3.328405500729233690e+00,3.390656318964967220e+00,3.458799358976857974e+00,3.672141826672699949e+00,3.366686045360290258e+00,3.636062949236774422e+00,3.127725533810144398e+00,3.127725533810144398e+00
3.980985842199122438e+00,3.401757843847133422e+00,3.368665554318509336e+00,3.498648516900923156e+00,3.585699024136308033e+00,3.681988189402272127e+00,3.380718999464810359e+00,3.712490870105834340e+00,3.214880024085306598e+00,3.214880024085306598e+00
